,date,away_team,away_team_id,away_points,home_team,home_team_id,home_points,regular_season,season
3395,2018-02-02 20:00:00,Miami Heat,6,97,Philadelphia 76ers,7,103,1,2
3396,2018-02-02 21:00:00,New Orleans Pelicans,17,114,Oklahoma City Thunder,18,100,1,2
3397,2018-02-02 21:00:00,Utah Jazz,10,129,Phoenix Suns,12,97,1,2
3398,2018-02-02 22:30:00,Golden State Warriors,15,119,Sacramento Kings,20,104,1,2
3399,2018-02-03 15:30:00,Chicago Bulls,25,103,Los Angeles Clippers,1,113,1,2
3400,2018-02-03 19:00:00,Washington Wizards,28,115,Orlando Magic,4,98,1,2
3401,2018-02-03 19:00:00,Miami Heat,6,107,Detroit Pistons,13,111,1,2
3402,2018-02-03 19:00:00,Philadelphia 76ers,7,92,Indiana Pacers,3,100,1,2
3403,2018-02-03 20:30:00,Houston Rockets,14,120,Cleveland Cavaliers,26,88,1,2
3404,2018-02-03 21:00:00,Golden State Warriors,15,108,Denver Nuggets,19,115,1,2
3405,2018-02-03 21:00:00,New Orleans Pelicans,17,107,Minnesota Timberwolves,27,118,1,2
3406,2018-02-03 21:00:00,Utah Jazz,10,120,San Antonio Spurs,9,111,1,2
3407,2018-02-03 22:00:00,Dallas Mavericks,8,106,Sacramento Kings,20,99,1,2
3408,2018-02-04 12:00:00,Memphis Grizzlies,16,86,Toronto Raptors,0,101,1,2
3409,2018-02-04 12:00:00,Atlanta Hawks,23,99,New York Knicks,24,96,1,2
3410,2018-02-04 12:00:00,Portland Trail Blazers,11,96,Boston Celtics,29,97,1,2
3411,2018-02-04 12:00:00,Milwaukee Bucks,22,109,Brooklyn Nets,5,94,1,2
3412,2018-02-04 14:00:00,Los Angeles Lakers,21,108,Oklahoma City Thunder,18,104,1,2
3413,2018-02-04 15:00:00,Charlotte Hornets,2,115,Phoenix Suns,12,110,1,2
3414,2018-02-05 19:00:00,Portland Trail Blazers,11,91,Detroit Pistons,13,111,1,2
3415,2018-02-05 19:00:00,Washington Wizards,28,111,Indiana Pacers,3,102,1,2
3416,2018-02-05 19:30:00,Orlando Magic,4,111,Miami Heat,6,109,1,2
3417,2018-02-05 20:00:00,Utah Jazz,10,133,New Orleans Pelicans,17,109,1,2
3418,2018-02-05 21:00:00,Charlotte Hornets,2,104,Denver Nuggets,19,121,1,2
3419,2018-02-05 22:00:00,Chicago Bulls,25,98,Sacramento Kings,20,104,1,2
3420,2018-02-05 22:30:00,Dallas Mavericks,8,101,Los Angeles Clippers,1,104,1,2
3421,2018-02-06 19:00:00,Cleveland Cavaliers,26,98,Orlando Magic,4,116,1,2
3422,2018-02-06 19:30:00,Memphis Grizzlies,16,82,Atlanta Hawks,23,108,1,2
3423,2018-02-06 19:30:00,Houston Rockets,14,123,Brooklyn Nets,5,113,1,2
3424,2018-02-06 19:30:00,Milwaukee Bucks,22,103,New York Knicks,24,89,1,2
3425,2018-02-06 19:30:00,Boston Celtics,29,91,Toronto Raptors,0,111,1,2
3426,2018-02-06 20:00:00,Washington Wizards,28,102,Philadelphia 76ers,7,115,1,2
3427,2018-02-06 22:30:00,Oklahoma City Thunder,18,125,Golden State Warriors,15,105,1,2
3428,2018-02-06 22:30:00,Phoenix Suns,12,93,Los Angeles Lakers,21,112,1,2
3429,2018-02-07 19:00:00,Brooklyn Nets,5,106,Detroit Pistons,13,115,1,2
3430,2018-02-07 19:30:00,Houston Rockets,14,109,Miami Heat,6,101,1,2
3431,2018-02-07 20:00:00,Minnesota Timberwolves,27,138,Cleveland Cavaliers,26,140,1,2
3432,2018-02-07 20:00:00,Utah Jazz,10,92,Memphis Grizzlies,16,88,1,2
3433,2018-02-07 22:30:00,San Antonio Spurs,9,129,Phoenix Suns,12,81,1,2
3434,2018-02-08 19:00:00,Atlanta Hawks,23,98,Orlando Magic,4,100,1,2
3435,2018-02-08 19:30:00,New York Knicks,24,88,Toronto Raptors,0,113,1,2
3436,2018-02-08 20:00:00,Boston Celtics,29,110,Washington Wizards,28,104,1,2
3437,2018-02-08 22:00:00,Charlotte Hornets,2,103,Portland Trail Blazers,11,109,1,2
3438,2018-02-08 22:30:00,Dallas Mavericks,8,103,Golden State Warriors,15,121,1,2
3439,2018-02-08 22:30:00,Oklahoma City Thunder,18,81,Los Angeles Lakers,21,106,1,2
3440,2018-02-09 19:00:00,Los Angeles Clippers,1,108,Detroit Pistons,13,95,1,2
3441,2018-02-09 19:00:00,New Orleans Pelicans,17,82,Philadelphia 76ers,7,100,1,2
3442,2018-02-09 19:30:00,Indiana Pacers,3,97,Boston Celtics,29,91,1,2
3443,2018-02-09 19:30:00,Cleveland Cavaliers,26,123,Atlanta Hawks,23,107,1,2
3444,2018-02-09 20:00:00,Denver Nuggets,19,104,Houston Rockets,14,130,1,2
3445,2018-02-09 20:00:00,Milwaukee Bucks,22,85,Miami Heat,6,91,1,2
3446,2018-02-09 21:00:00,Charlotte Hornets,2,94,Utah Jazz,10,106,1,2
3447,2018-02-09 21:30:00,Minnesota Timberwolves,27,113,Chicago Bulls,25,114,1,2
3448,2018-02-09 22:30:00,Portland Trail Blazers,11,118,Sacramento Kings,20,100,1,2
3449,2018-02-10 18:00:00,New Orleans Pelicans,17,138,Brooklyn Nets,5,128,1,2
3450,2018-02-10 19:00:00,Los Angeles Clippers,1,98,Philadelphia 76ers,7,112,1,2
3451,2018-02-10 19:00:00,Milwaukee Bucks,22,111,Orlando Magic,4,104,1,2
3452,2018-02-10 20:00:00,Washington Wizards,28,101,Chicago Bulls,25,90,1,2
3453,2018-02-10 20:30:00,Los Angeles Lakers,21,123,Dallas Mavericks,8,130,1,2
3454,2018-02-10 20:30:00,San Antonio Spurs,9,105,Golden State Warriors,15,122,1,2
3455,2018-02-10 21:00:00,Denver Nuggets,19,123,Phoenix Suns,12,113,1,2
3456,2018-02-11 13:00:00,Toronto Raptors,0,123,Charlotte Hornets,2,103,1,2
3457,2018-02-11 15:30:00,Detroit Pistons,13,115,Atlanta Hawks,23,118,1,2
3458,2018-02-11 15:30:00,Cleveland Cavaliers,26,121,Boston Celtics,29,99,1,2
3459,2018-02-11 17:00:00,New York Knicks,24,113,Indiana Pacers,3,121,1,2
3460,2018-02-11 19:00:00,Sacramento Kings,20,106,Minnesota Timberwolves,27,111,1,2
3461,2018-02-11 19:00:00,Memphis Grizzlies,16,92,Oklahoma City Thunder,18,110,1,2
3462,2018-02-11 19:00:00,Dallas Mavericks,8,97,Houston Rockets,14,104,1,2
3463,2018-02-11 21:00:00,Utah Jazz,10,115,Portland Trail Blazers,11,96,1,2
3464,2018-02-12 19:00:00,New Orleans Pelicans,17,118,Detroit Pistons,13,103,1,2
3465,2018-02-12 19:00:00,New York Knicks,24,92,Philadelphia 76ers,7,108,1,2
3466,2018-02-12 19:30:00,Los Angeles Clippers,1,114,Brooklyn Nets,5,101,1,2
3467,2018-02-12 20:00:00,Orlando Magic,4,101,Chicago Bulls,25,105,1,2
3468,2018-02-12 21:00:00,San Antonio Spurs,9,99,Utah Jazz,10,101,1,2
3469,2018-02-12 22:30:00,Phoenix Suns,12,83,Golden State Warriors,15,129,1,2
3470,2018-02-13 19:00:00,Miami Heat,6,112,Toronto Raptors,0,115,1,2
3471,2018-02-13 20:00:00,Houston Rockets,14,126,Minnesota Timberwolves,27,108,1,2
3472,2018-02-13 20:00:00,Cleveland Cavaliers,26,120,Oklahoma City Thunder,18,112,1,2
3473,2018-02-13 20:00:00,Atlanta Hawks,23,92,Milwaukee Bucks,22,97,1,2
3474,2018-02-13 20:30:00,Sacramento Kings,20,114,Dallas Mavericks,8,109,1,2
3475,2018-02-13 22:30:00,San Antonio Spurs,9,109,Denver Nuggets,19,117,1,2
3476,2018-02-14 19:00:00,Atlanta Hawks,23,98,Detroit Pistons,13,104,1,2
3477,2018-02-14 19:00:00,Charlotte Hornets,2,104,Orlando Magic,4,102,1,2
3478,2018-02-14 19:00:00,Miami Heat,6,102,Philadelphia 76ers,7,104,1,2
3479,2018-02-14 19:30:00,Indiana Pacers,3,108,Brooklyn Nets,5,103,1,2
3480,2018-02-14 19:30:00,Washington Wizards,28,118,New York Knicks,24,113,1,2
3481,2018-02-14 20:00:00,Los Angeles Lakers,21,117,New Orleans Pelicans,17,139,1,2
3482,2018-02-14 20:00:00,Sacramento Kings,20,91,Houston Rockets,14,100,1,2
3483,2018-02-14 20:00:00,Oklahoma City Thunder,18,121,Memphis Grizzlies,16,114,1,2
3484,2018-02-14 20:00:00,Toronto Raptors,0,122,Chicago Bulls,25,98,1,2
3485,2018-02-14 20:00:00,Los Angeles Clippers,1,129,Boston Celtics,29,119,1,2
3486,2018-02-14 21:00:00,Phoenix Suns,12,97,Utah Jazz,10,107,1,2
3487,2018-02-14 22:30:00,Golden State Warriors,15,117,Portland Trail Blazers,11,123,1,2
3488,2018-02-15 20:00:00,Denver Nuggets,19,134,Milwaukee Bucks,22,123,1,2
3489,2018-02-15 21:00:00,Los Angeles Lakers,21,111,Minnesota Timberwolves,27,119,1,2
3490,2018-02-22 19:00:00,Brooklyn Nets,5,96,Charlotte Hornets,2,111,1,2
3491,2018-02-22 19:00:00,New York Knicks,24,120,Orlando Magic,4,113,1,2
3492,2018-02-22 20:00:00,Washington Wizards,28,110,Cleveland Cavaliers,26,103,1,2
3493,2018-02-22 20:00:00,Philadelphia 76ers,7,116,Chicago Bulls,25,115,1,2
3494,2018-02-22 22:00:00,Oklahoma City Thunder,18,110,Sacramento Kings,20,107,1,2
3495,2018-02-22 22:30:00,Los Angeles Clippers,1,127,Golden State Warriors,15,134,1,2
3496,2018-02-23 19:00:00,Boston Celtics,29,110,Detroit Pistons,13,98,1,2
3497,2018-02-23 19:00:00,Atlanta Hawks,23,93,Indiana Pacers,3,116,1,2
3498,2018-02-23 19:00:00,Charlotte Hornets,2,122,Washington Wizards,28,105,1,2
3499,2018-02-23 19:30:00,Milwaukee Bucks,22,122,Toronto Raptors,0,119,1,2
3500,2018-02-23 20:00:00,Minnesota Timberwolves,27,102,Houston Rockets,14,120,1,2
3501,2018-02-23 20:00:00,Cleveland Cavaliers,26,112,Memphis Grizzlies,16,89,1,2
3502,2018-02-23 20:00:00,Miami Heat,6,123,New Orleans Pelicans,17,124,1,2
3503,2018-02-23 21:00:00,Portland Trail Blazers,11,100,Utah Jazz,10,81,1,2
3504,2018-02-23 21:00:00,Los Angeles Clippers,1,128,Phoenix Suns,12,117,1,2
3505,2018-02-23 21:00:00,San Antonio Spurs,9,119,Denver Nuggets,19,122,1,2
3506,2018-02-23 22:30:00,Dallas Mavericks,8,102,Los Angeles Lakers,21,124,1,2
3507,2018-02-24 17:00:00,Orlando Magic,4,105,Philadelphia 76ers,7,116,1,2
3508,2018-02-24 19:30:00,Memphis Grizzlies,16,89,Miami Heat,6,115,1,2
3509,2018-02-24 19:30:00,Boston Celtics,29,121,New York Knicks,24,112,1,2
3510,2018-02-24 20:30:00,Oklahoma City Thunder,18,80,Golden State Warriors,15,112,1,2
3511,2018-02-24 21:00:00,Dallas Mavericks,8,90,Utah Jazz,10,97,1,2
3512,2018-02-24 21:00:00,Chicago Bulls,25,104,Minnesota Timberwolves,27,122,1,2
3513,2018-02-24 21:00:00,Portland Trail Blazers,11,106,Phoenix Suns,12,104,1,2
3514,2018-02-24 22:00:00,Los Angeles Lakers,21,113,Sacramento Kings,20,108,1,2
3515,2018-02-25 13:00:00,Detroit Pistons,13,98,Charlotte Hornets,2,114,1,2
3516,2018-02-25 15:00:00,New Orleans Pelicans,17,123,Milwaukee Bucks,22,121,1,2
3517,2018-02-25 15:30:00,San Antonio Spurs,9,110,Cleveland Cavaliers,26,94,1,2
3518,2018-02-25 20:00:00,Houston Rockets,14,119,Denver Nuggets,19,114,1,2
3519,2018-02-25 20:00:00,Philadelphia 76ers,7,94,Washington Wizards,28,109,1,2
3520,2018-02-26 19:30:00,Golden State Warriors,15,125,New York Knicks,24,111,1,2
3521,2018-02-26 19:30:00,Chicago Bulls,25,87,Brooklyn Nets,5,104,1,2
3522,2018-02-26 19:30:00,Detroit Pistons,13,94,Toronto Raptors,0,123,1,2
3523,2018-02-26 19:30:00,Los Angeles Lakers,21,123,Atlanta Hawks,23,104,1,2
3524,2018-02-26 19:30:00,Memphis Grizzlies,16,98,Boston Celtics,29,109,1,2
3525,2018-02-26 20:00:00,Orlando Magic,4,105,Oklahoma City Thunder,18,112,1,2
3526,2018-02-26 20:00:00,Phoenix Suns,12,116,New Orleans Pelicans,17,125,1,2
3527,2018-02-26 20:30:00,Indiana Pacers,3,103,Dallas Mavericks,8,109,1,2
3528,2018-02-26 21:00:00,Houston Rockets,14,96,Utah Jazz,10,85,1,2
3529,2018-02-26 22:00:00,Minnesota Timberwolves,27,118,Sacramento Kings,20,100,1,2
3530,2018-02-27 19:00:00,Chicago Bulls,25,103,Charlotte Hornets,2,118,1,2
3531,2018-02-27 19:00:00,Brooklyn Nets,5,123,Cleveland Cavaliers,26,129,1,2
3532,2018-02-27 19:30:00,Philadelphia 76ers,7,101,Miami Heat,6,102,1,2
3533,2018-02-27 20:00:00,Washington Wizards,28,107,Milwaukee Bucks,22,104,1,2
3534,2018-02-27 22:00:00,Sacramento Kings,20,99,Portland Trail Blazers,11,116,1,2
3535,2018-02-27 22:30:00,Los Angeles Clippers,1,122,Denver Nuggets,19,120,1,2
3536,2018-02-28 19:00:00,Toronto Raptors,0,117,Orlando Magic,4,104,1,2
3537,2018-02-28 19:00:00,Milwaukee Bucks,22,87,Detroit Pistons,13,110,1,2
3538,2018-02-28 19:30:00,Indiana Pacers,3,102,Atlanta Hawks,23,107,1,2
3539,2018-02-28 19:30:00,Charlotte Hornets,2,106,Boston Celtics,29,134,1,2
3540,2018-02-28 20:00:00,Phoenix Suns,12,110,Memphis Grizzlies,16,102,1,2
3541,2018-02-28 20:00:00,Golden State Warriors,15,109,Washington Wizards,28,101,1,2
3542,2018-02-28 20:30:00,Oklahoma City Thunder,18,111,Dallas Mavericks,8,110,1,2
3543,2018-02-28 20:30:00,New Orleans Pelicans,17,121,San Antonio Spurs,9,116,1,2
3544,2018-02-28 22:30:00,Houston Rockets,14,105,Los Angeles Clippers,1,92,1,2
3545,2018-03-01 19:30:00,Los Angeles Lakers,21,131,Miami Heat,6,113,1,2
3546,2018-03-01 20:00:00,Philadelphia 76ers,7,108,Cleveland Cavaliers,26,97,1,2
3547,2018-03-01 22:00:00,Brooklyn Nets,5,111,Sacramento Kings,20,116,1,2
3548,2018-03-01 22:30:00,Minnesota Timberwolves,27,99,Portland Trail Blazers,11,108,1,2
3549,2018-03-02 19:00:00,Detroit Pistons,13,106,Orlando Magic,4,115,1,2
3550,2018-03-02 19:00:00,Charlotte Hornets,2,99,Philadelphia 76ers,7,110,1,2
3551,2018-03-02 19:30:00,Golden State Warriors,15,114,Atlanta Hawks,23,109,1,2
3552,2018-03-02 20:00:00,Dallas Mavericks,8,100,Chicago Bulls,25,108,1,2
3553,2018-03-02 20:00:00,Denver Nuggets,19,108,Memphis Grizzlies,16,102,1,2
3554,2018-03-02 20:00:00,Indiana Pacers,3,103,Milwaukee Bucks,22,96,1,2
3555,2018-03-02 20:00:00,Toronto Raptors,0,102,Washington Wizards,28,95,1,2
3556,2018-03-02 21:00:00,Oklahoma City Thunder,18,124,Phoenix Suns,12,116,1,2
3557,2018-03-02 22:30:00,New York Knicks,24,105,Los Angeles Clippers,1,128,1,2
3558,2018-03-02 22:30:00,Minnesota Timberwolves,27,108,Utah Jazz,10,116,1,2
3559,2018-03-03 19:00:00,Memphis Grizzlies,16,100,Orlando Magic,4,107,1,2
3560,2018-03-03 19:30:00,Denver Nuggets,19,126,Cleveland Cavaliers,26,117,1,2
3561,2018-03-03 19:30:00,Detroit Pistons,13,96,Miami Heat,6,105,1,2
3562,2018-03-03 20:30:00,Boston Celtics,29,120,Houston Rockets,14,123,1,2
3563,2018-03-03 21:00:00,Los Angeles Lakers,21,116,San Antonio Spurs,9,112,1,2
3564,2018-03-03 22:00:00,Oklahoma City Thunder,18,100,Portland Trail Blazers,11,108,1,2
3565,2018-03-03 22:00:00,Utah Jazz,10,98,Sacramento Kings,20,91,1,2
3566,2018-03-04 15:30:00,Phoenix Suns,12,112,Atlanta Hawks,23,113,1,2
3567,2018-03-04 18:00:00,Charlotte Hornets,2,98,Toronto Raptors,0,103,1,2
3568,2018-03-04 18:00:00,Indiana Pacers,3,98,Washington Wizards,28,95,1,2
3569,2018-03-04 19:00:00,New Orleans Pelicans,17,126,Dallas Mavericks,8,109,1,2
3570,2018-03-04 20:00:00,Philadelphia 76ers,7,110,Milwaukee Bucks,22,118,1,2
3571,2018-03-04 21:00:00,Brooklyn Nets,5,120,Los Angeles Clippers,1,123,1,2
3572,2018-03-04 21:00:00,New York Knicks,24,99,Sacramento Kings,20,102,1,2
3573,2018-03-05 19:00:00,Detroit Pistons,13,90,Cleveland Cavaliers,26,112,1,2
3574,2018-03-05 19:00:00,Milwaukee Bucks,22,89,Indiana Pacers,3,92,1,2
3575,2018-03-05 19:30:00,Phoenix Suns,12,103,Miami Heat,6,125,1,2
3576,2018-03-05 20:00:00,Boston Celtics,29,105,Chicago Bulls,25,89,1,2
3577,2018-03-05 20:30:00,Memphis Grizzlies,16,98,San Antonio Spurs,9,100,1,2
3578,2018-03-05 21:00:00,Orlando Magic,4,80,Utah Jazz,10,94,1,2
3579,2018-03-05 22:30:00,Portland Trail Blazers,11,108,Los Angeles Lakers,21,103,1,2
3580,2018-03-06 19:00:00,Philadelphia 76ers,7,128,Charlotte Hornets,2,114,1,2
3581,2018-03-06 19:00:00,Atlanta Hawks,23,90,Toronto Raptors,0,106,1,2
3582,2018-03-06 19:00:00,Miami Heat,6,113,Washington Wizards,28,117,1,2
3583,2018-03-06 20:00:00,Houston Rockets,14,122,Oklahoma City Thunder,18,112,1,2
3584,2018-03-06 20:30:00,Denver Nuggets,19,107,Dallas Mavericks,8,118,1,2
3585,2018-03-06 22:00:00,New York Knicks,24,87,Portland Trail Blazers,11,111,1,2
3586,2018-03-06 22:30:00,New Orleans Pelicans,17,121,Los Angeles Clippers,1,116,1,2
3587,2018-03-06 22:30:00,Brooklyn Nets,5,101,Golden State Warriors,15,114,1,2
3588,2018-03-07 19:00:00,Utah Jazz,10,104,Indiana Pacers,3,84,1,2
3589,2018-03-07 20:00:00,Memphis Grizzlies,16,110,Chicago Bulls,25,119,1,2
3590,2018-03-07 20:00:00,Toronto Raptors,0,121,Detroit Pistons,13,119,1,2
3591,2018-03-07 20:00:00,Houston Rockets,14,110,Milwaukee Bucks,22,99,1,2
3592,2018-03-07 22:00:00,New Orleans Pelicans,17,114,Sacramento Kings,20,101,1,2
3593,2018-03-07 22:30:00,Cleveland Cavaliers,26,113,Denver Nuggets,19,108,1,2
3594,2018-03-07 22:30:00,Orlando Magic,4,107,Los Angeles Lakers,21,108,1,2
3595,2018-03-08 19:00:00,Brooklyn Nets,5,125,Charlotte Hornets,2,111,1,2
3596,2018-03-08 19:30:00,Philadelphia 76ers,7,99,Miami Heat,6,108,1,2
3597,2018-03-08 20:00:00,Boston Celtics,29,117,Minnesota Timberwolves,27,109,1,2
3598,2018-03-08 20:00:00,Phoenix Suns,12,87,Oklahoma City Thunder,18,115,1,2
3599,2018-03-08 22:30:00,San Antonio Spurs,9,107,Golden State Warriors,15,110,1,2
3600,2018-03-09 19:00:00,Chicago Bulls,25,83,Detroit Pistons,13,99,1,2
3601,2018-03-09 19:00:00,Atlanta Hawks,23,87,Indiana Pacers,3,112,1,2
3602,2018-03-09 19:30:00,Houston Rockets,14,105,Toronto Raptors,0,108,1,2
3603,2018-03-09 20:00:00,Utah Jazz,10,95,Memphis Grizzlies,16,78,1,2
3604,2018-03-09 20:00:00,New York Knicks,24,112,Milwaukee Bucks,22,120,1,2
3605,2018-03-09 20:00:00,Washington Wizards,28,116,New Orleans Pelicans,17,97,1,2
3606,2018-03-09 21:00:00,Los Angeles Lakers,21,116,Denver Nuggets,19,125,1,2
3607,2018-03-09 22:00:00,Orlando Magic,4,88,Sacramento Kings,20,94,1,2
3608,2018-03-09 22:00:00,Golden State Warriors,15,108,Portland Trail Blazers,11,125,1,2
3609,2018-03-09 22:30:00,Cleveland Cavaliers,26,102,Los Angeles Clippers,1,116,1,2
3610,2018-03-10 17:00:00,Phoenix Suns,12,115,Charlotte Hornets,2,122,1,2
3611,2018-03-10 19:30:00,Washington Wizards,28,102,Miami Heat,6,129,1,2
3612,2018-03-10 20:30:00,Memphis Grizzlies,16,80,Dallas Mavericks,8,114,1,2
3613,2018-03-10 20:30:00,San Antonio Spurs,9,94,Oklahoma City Thunder,18,104,1,2
3614,2018-03-10 22:30:00,Orlando Magic,4,105,Los Angeles Clippers,1,113,1,2
3615,2018-03-11 13:00:00,Toronto Raptors,0,132,New York Knicks,24,106,1,2
3616,2018-03-11 15:30:00,Chicago Bulls,25,129,Atlanta Hawks,23,122,1,2
3617,2018-03-11 15:30:00,Golden State Warriors,15,103,Minnesota Timberwolves,27,109,1,2
3618,2018-03-11 16:00:00,Utah Jazz,10,116,New Orleans Pelicans,17,99,1,2
3619,2018-03-11 17:00:00,Sacramento Kings,20,104,Denver Nuggets,19,130,1,2
3620,2018-03-11 19:00:00,Houston Rockets,14,105,Dallas Mavericks,8,82,1,2
3621,2018-03-11 19:30:00,Indiana Pacers,3,99,Boston Celtics,29,97,1,2
3622,2018-03-11 19:30:00,Philadelphia 76ers,7,120,Brooklyn Nets,5,97,1,2
3623,2018-03-11 21:00:00,Cleveland Cavaliers,26,113,Los Angeles Lakers,21,127,1,2
3624,2018-03-12 20:00:00,San Antonio Spurs,9,93,Houston Rockets,14,109,1,2
3625,2018-03-12 20:00:00,Milwaukee Bucks,22,121,Memphis Grizzlies,16,103,1,2
3626,2018-03-12 20:00:00,Sacramento Kings,20,101,Oklahoma City Thunder,18,106,1,2
3627,2018-03-12 22:30:00,Miami Heat,6,99,Portland Trail Blazers,11,115,1,2
3628,2018-03-13 19:00:00,Minnesota Timberwolves,27,116,Washington Wizards,28,111,1,2
3629,2018-03-13 19:00:00,Indiana Pacers,3,101,Philadelphia 76ers,7,98,1,2
3630,2018-03-13 19:30:00,Oklahoma City Thunder,18,119,Atlanta Hawks,23,107,1,2
3631,2018-03-13 19:30:00,Toronto Raptors,0,116,Brooklyn Nets,5,102,1,2
3632,2018-03-13 19:30:00,Dallas Mavericks,8,110,New York Knicks,24,97,1,2
3633,2018-03-13 20:00:00,Los Angeles Clippers,1,112,Chicago Bulls,25,106,1,2
3634,2018-03-13 20:00:00,Charlotte Hornets,2,115,New Orleans Pelicans,17,119,1,2
3635,2018-03-13 20:30:00,Orlando Magic,4,72,San Antonio Spurs,9,108,1,2
3636,2018-03-13 21:00:00,Detroit Pistons,13,79,Utah Jazz,10,110,1,2
3637,2018-03-13 22:00:00,Cleveland Cavaliers,26,129,Phoenix Suns,12,107,1,2
3638,2018-03-13 22:30:00,Denver Nuggets,19,103,Los Angeles Lakers,21,112,1,2
3639,2018-03-14 19:00:00,Milwaukee Bucks,22,117,Orlando Magic,4,126,1,2
3640,2018-03-14 20:00:00,Washington Wizards,28,125,Boston Celtics,29,124,1,2
3641,2018-03-14 22:00:00,Miami Heat,6,119,Sacramento Kings,20,123,1,2
3642,2018-03-14 22:30:00,Los Angeles Lakers,21,106,Golden State Warriors,15,117,1,2
3643,2018-03-15 19:00:00,Toronto Raptors,0,106,Indiana Pacers,3,99,1,2
3644,2018-03-15 19:30:00,Charlotte Hornets,2,129,Atlanta Hawks,23,117,1,2
3645,2018-03-15 19:30:00,Philadelphia 76ers,7,118,New York Knicks,24,110,1,2
3646,2018-03-15 20:00:00,Los Angeles Clippers,1,96,Houston Rockets,14,101,1,2
3647,2018-03-15 20:00:00,Chicago Bulls,25,111,Memphis Grizzlies,16,110,1,2
3648,2018-03-15 20:30:00,New Orleans Pelicans,17,93,San Antonio Spurs,9,98,1,2
3649,2018-03-15 21:00:00,Phoenix Suns,12,88,Utah Jazz,10,116,1,2
3650,2018-03-15 21:00:00,Detroit Pistons,13,113,Denver Nuggets,19,120,1,2
3651,2018-03-15 22:00:00,Cleveland Cavaliers,26,105,Portland Trail Blazers,11,113,1,2
3652,2018-03-16 19:00:00,Boston Celtics,29,92,Orlando Magic,4,83,1,2
3653,2018-03-16 19:00:00,Brooklyn Nets,5,116,Philadelphia 76ers,7,120,1,2
3654,2018-03-16 19:30:00,Dallas Mavericks,8,115,Toronto Raptors,0,122,1,2
3655,2018-03-16 20:00:00,Los Angeles Clippers,1,113,Oklahoma City Thunder,18,121,1,2
3656,2018-03-16 22:30:00,Sacramento Kings,20,98,Golden State Warriors,15,93,1,2
3657,2018-03-16 22:30:00,Miami Heat,6,92,Los Angeles Lakers,21,91,1,2
3658,2018-03-17 18:00:00,Atlanta Hawks,23,117,Milwaukee Bucks,22,122,1,2
3659,2018-03-17 19:00:00,Indiana Pacers,3,102,Washington Wizards,28,109,1,2
3660,2018-03-17 19:00:00,Houston Rockets,14,107,New Orleans Pelicans,17,101,1,2
3661,2018-03-17 19:30:00,Dallas Mavericks,8,106,Brooklyn Nets,5,114,1,2
3662,2018-03-17 19:30:00,Charlotte Hornets,2,101,New York Knicks,24,124,1,2
3663,2018-03-17 20:00:00,Cleveland Cavaliers,26,114,Chicago Bulls,25,109,1,2
3664,2018-03-17 20:00:00,Denver Nuggets,19,94,Memphis Grizzlies,16,101,1,2
3665,2018-03-17 20:30:00,Minnesota Timberwolves,27,101,San Antonio Spurs,9,117,1,2
3666,2018-03-17 21:00:00,Sacramento Kings,20,97,Utah Jazz,10,103,1,2
3667,2018-03-17 22:00:00,Detroit Pistons,13,87,Portland Trail Blazers,11,100,1,2
3668,2018-03-17 22:00:00,Golden State Warriors,15,124,Phoenix Suns,12,109,1,2
3669,2018-03-18 13:00:00,Oklahoma City Thunder,18,132,Toronto Raptors,0,125,1,2
3670,2018-03-18 18:00:00,Boston Celtics,29,89,New Orleans Pelicans,17,108,1,2
3671,2018-03-18 19:00:00,Houston Rockets,14,129,Minnesota Timberwolves,27,120,1,2
3672,2018-03-18 22:30:00,Portland Trail Blazers,11,122,Los Angeles Clippers,1,109,1,2
3673,2018-03-19 19:00:00,Milwaukee Bucks,22,117,Cleveland Cavaliers,26,124,1,2
3674,2018-03-19 19:00:00,Los Angeles Lakers,21,100,Indiana Pacers,3,110,1,2
3675,2018-03-19 19:00:00,Charlotte Hornets,2,94,Philadelphia 76ers,7,108,1,2
3676,2018-03-19 19:30:00,Memphis Grizzlies,16,115,Brooklyn Nets,5,118,1,2
3677,2018-03-19 19:30:00,Denver Nuggets,19,141,Miami Heat,6,149,1,2
3678,2018-03-19 19:30:00,Chicago Bulls,25,92,New York Knicks,24,110,1,2
3679,2018-03-19 21:30:00,Golden State Warriors,15,75,San Antonio Spurs,9,89,1,2
3680,2018-03-19 22:00:00,Detroit Pistons,13,106,Sacramento Kings,20,90,1,2
3681,2018-03-20 19:00:00,Toronto Raptors,0,93,Orlando Magic,4,86,1,2
3682,2018-03-20 20:00:00,Oklahoma City Thunder,18,99,Boston Celtics,29,100,1,2
3683,2018-03-20 20:00:00,Los Angeles Clippers,1,109,Minnesota Timberwolves,27,123,1,2
3684,2018-03-20 20:00:00,Dallas Mavericks,8,105,New Orleans Pelicans,17,115,1,2
3685,2018-03-20 21:00:00,Atlanta Hawks,23,99,Utah Jazz,10,94,1,2
3686,2018-03-20 22:00:00,Detroit Pistons,13,115,Phoenix Suns,12,88,1,2
3687,2018-03-20 22:30:00,Houston Rockets,14,115,Portland Trail Blazers,11,111,1,2
3688,2018-03-21 19:00:00,Toronto Raptors,0,129,Cleveland Cavaliers,26,132,1,2
3689,2018-03-21 19:00:00,Memphis Grizzlies,16,105,Philadelphia 76ers,7,119,1,2
